mdsX,mdsY,id
1.6447025113263256,-11.363148934608281,110413
7.861815614049596,1.7845762931063922,114113
4.052460441537499,-11.184481144953722,110912
6.3634940274545535,5.475562154420513,105652
-4.939200364205601,-1.3917531365649063,114214
2.475740539566345,-0.042498345186433084,114296
-5.588754419159054,6.597869456626318,110907
-5.17295307517278,-5.094623853403272,111333
-4.590224740531478,3.5921922394011676,111255
5.255275299207115,-1.4835861918705489,111282
3.318343334538396,1.4828516624056796,111070
6.930699600740153,-11.500142561360246,111161
-1.6844638175069233,6.441562191580472,114614
1.4347869009593082,-0.8112292759319742,111280
-4.887839679284933,5.796354359599025,114609
7.752600413218507,-6.399057574633147,108550
-5.780382032693484,4.4818707089069285,114857
7.530639713361086,2.5867285103297557,114924
8.5722372481308,-0.7993417134867857,110598
-7.0230887390555985,-4.482525980639078,109040
-3.6947546064557817,-8.401334187521746,104779
-1.6220451164922913,-1.847083377304056,109444
-2.157850980273156,-2.586039477576032,109446
-0.6971873159787949,-8.047919935012246,109506
0.45248651264837497,9.81939079830658,109813
8.454947754909831,-8.136310336846305,109830
8.26234269206235,2.078415981726406,109831
-1.3941065891807327,7.4963426170234895,110093
7.830488050994662,-8.301741878145195,110357
6.177515454768565,6.086949231367247,107426
-3.434952540853782,-2.667263129201175,111686
4.999863233331061,0.6495608692230718,110475
3.5933883191173015,2.021080857288491,110622
3.2770383387540147,-0.31349613324062064,110950
-5.287150400952419,-3.2837563633310145,105226
-3.0011310652397447,-5.149600105918587,111257
-5.378498932898757,4.138227363848195,111438
1.1395338521741192,-3.654901485707026,111503
8.353545172592398,3.1810705341233816,111756
1.6419807087916158,4.431912219039841,110399
-8.635851337840752,-1.1574861419323774,110186
-3.868442954887074,11.992206606803675,111301
-4.615999183308781,10.209944210713234,110027
-3.1979502993895745,-7.249267850469041,113409
8.037458937638338,-2.5036813214302924,106226
-5.809649100796767,7.47213470297125,109067
-3.7712905079882315,4.911285309062485,109254
-6.645631752944632,1.3788013209105758,106452
7.4066010516399325,-6.130728854593573,106489
-3.067038850003748,13.54917054274331,106505
2.4242945100453497,-10.450656094455072,106519
-2.699119635104555,1.26819345094636,106582
-6.304753107172347,3.093756333610089,109456
1.6404480098129013,-9.354861057578475,106677
0.9481966723425486,0.32378086675454437,106697
-8.493325517355867,0.9600023752548877,106941
-1.778507346843207,-3.981147229430905,106918
0.22025643098295591,2.5748046991207914,106965
-2.5350469225777257,-7.942131428087915,106977
-1.0981217598700175,3.5892412096625383,107004
-2.6619038287192,1.2129992657273887,107076
2.778316892248809,3.2309815799299035,107144
-2.8419422510893138,-5.103311150948807,107206
8.175978840951487,-6.56056911710448,107207
1.112577223003117,-9.387863543833816,107290
-1.917512279393352,-3.193459776928714,107302
-3.513763170123082,-0.9466418464847974,110265
3.0463389373296272,3.982493763677527,107362
8.124492801070145,-3.163703351454737,107507
2.499566680525498,-6.3225769997458166,107554
-3.6684148682807733,3.100257611909369,116253
5.053891067761749,-3.352989930953117,107614
-2.8761831632325046,10.246613680834644,110657
-0.9470695009030032,1.4547201152385996,110678
0.29889130261176267,-6.984132350288593,107808
7.680917888637765,-7.0145519754995105,107818
-2.0955246961999463,-8.742021268668278,107822
8.438950418747794,-0.9043235232992046,107840
8.504780441541726,1.6004324061744815,110955
5.61141307163343,-8.043988054206132,107943
1.3623338038760926,3.442328485124479,110971
-8.875887985931472,7.978476120429581,107978
6.974688701382081,3.1940172195041745,107977
-7.364468146398777,0.8955525449812562,107983
-9.017149440132163,1.0747436194695559,108000
8.963162505392408,-3.0221693198923347,108002
5.364988065448633,-11.668065376158255,108052
4.7697822381948605,2.501703074620001,111127
-2.305592977483915,6.863376493830922,111143
3.4628109256420307,-0.3792628690384708,108160
-9.30267475414251,4.023644575035212,108162
-0.0957412086741778,-10.715262308822087,83658
-2.0850716809329195,1.4709494438843078,108174
-3.3746522403535035,12.4386944898782,108255
-2.766041639014338,1.1642477666138369,111323
-7.485415594586306,5.23858532528725,111400
8.866591932488575,-5.428814467020151,107688
3.059258389536333,3.196561443032195,108333
3.229164438377344,-7.5362729906159736,108358
-2.4486426773140537,-9.444515007449674,108399
3.909344305501289,3.497627451070925,110763
9.23518173664555,-1.8682606077725634,99785
2.0889294269540275,-4.428151591252309,99653
8.600414018347951,-3.8520599799359134,103639
3.493441845923424,-9.402570782068006,103064
5.4824680068345515,-7.878209372540139,99348
-2.230354427785816,-6.302191317221905,96895
-0.41143078733978333,-11.603474692782882,102926
5.8940821942521,-3.16445470507997,29583
8.873786417724476,-4.839527473584725,101414
7.618406505475739,-1.5674734424162584,32910
-3.9451437298375565,-8.405327786935297,100405
8.50101025536827,-6.3935463459447215,65214
3.4459972864671182,-8.370402158917548,116282
-6.709412718673879,7.073367732785707,116514
5.80252209791281,-5.575289530686269,65421
0.548939316296609,-7.997332134471127,117381
0.5885303566015806,4.944666604148978,116414
-0.36702031021419457,0.25358393594846534,115956
-2.25249853546217,-4.305978160066053,117060
4.353359697413842,2.11425810878165,116136
-5.244988989629435,-1.8748533204083424,116683
-7.5093331613661185,7.57708016347226,116269
5.639947741350246,1.7247785889150389,117705
1.3291969778289345,6.452279859095433,62711
1.8534758384485013,8.436684050076272,117104
-2.850461971651763,7.094191006845138,117420
5.947997753955042,1.7119474395856564,95776
0.13375243497128422,8.615806842475198,116322
-5.168800800084393,-6.745998815762141,113362
-3.588682526600923,-2.0305067367643974,115963
-1.7155422931710942,-5.636144970794542,117500
-2.8506054767160713,1.2320947890246436,117998
-4.459137515392868,0.0578468484241169,115571
3.2660094729458637,-11.312976742697272,57012
-3.77059872657121,9.585520574287827,117331
-7.783734551279342,9.141043711730548,117765
1.1389798105305637,3.3267912940022946,116669
6.910955954125201,-7.1013699506868315,117951
-2.5788368379484585,-4.794300441213025,116629
-4.898194248124312,1.6038522288983843,116277
5.628125495125368,-2.6888879538789476,116583
-3.470883911308248,4.088715861978549,115798
-4.555556318507227,-6.45657010301856,116778
-4.416922755919243,3.071034389158962,116213
0.36393187754248335,7.915496311671613,117218
-2.9962834462473547,2.6636166893758237,116040
-2.6563140313456346,-4.566901000895161,116365
2.5918126015045138,-5.517055600841783,116905
-7.1826588703969305,-3.1747928874700757,117333
-8.88411625307143,0.44522106732908734,117628
-0.7826521376360677,-6.145665327187442,117913
-3.0072799552029528,7.555873972572893,116320
0.5243085761941404,9.912703904617093,116707
-5.942681802860479,-5.095759853824106,116313
-5.293837748339434,-3.39226124031677,117438
-5.1409943602879355,5.339573245024592,115857
6.829280271273299,-1.349786586770255,117008
4.0542989255262745,-1.5490166167198218,116191
-6.857922135376482,4.664297015836505,115986
-1.7320640728261023,9.302487830647909,117826
8.581402913779717,0.13150235879413075,117718
-4.08932047670631,4.334767735454217,116225
-5.956260100500459,-6.143480081715052,115632
1.4545870063802324,3.516132947917204,117918
-8.360613349265632,-1.9465985488675206,104109
6.1754848702856,-11.974708250331508,68646
0.010699592918541237,-2.914894452466451,104558
7.207140296329339,4.554941985874658,116985
-0.9109168754512896,-5.4848300466503295,115736
-6.873975166560074,1.1100468952354814,120004
-8.898596974954566,6.384091635024977,116654
-1.2382109814208102,7.059709664348576,115783
-8.708232784873665,4.373586498533763,113253
9.059464321070816,-6.4833746278086295,45152
-4.307573870440846,-7.873082260219324,43278
5.978588535905723,-8.310493314730914,54698
0.6686736756714731,-10.850733898917806,52357
0.0778773809487828,-11.921595728188608,47396
2.2365135967514997,-10.52514814544372,25316
0.7593078544610158,-10.16042077498225,53125
7.92616721441345,-7.970059292176694,53604
4.118063805616816,-10.992583703594999,53291
1.6509205410578733,-9.569503187614165,56923
6.642658044124965,-9.23624833633897,34583
6.227959487365335,-5.6797758378547885,58385
7.788626211588755,-5.808199116808109,47437
6.882609142160209,-7.1460068852991725,46250
8.231536272701206,-4.619007937488235,32138
0.7823291397117184,-11.170840229186307,31381
6.074290964563827,-10.806747273141523,43014
5.582946698461391,-10.30532172177851,33467
5.992967367428736,-8.79841290636171,62622
4.73741413481587,-10.741927437756036,42192
-7.241175976252012,-4.821924254942767,32143
0.5539035750291906,-9.536498288418613,32976
-1.5829321162302494,-10.558716423641785,38787
-2.4206047824904964,-8.482282529396873,38109
-2.764784480520944,-7.383541100771968,48728
8.784231260920254,-4.056016984354101,31725
5.577896056384435,-7.466828510024805,29843
8.108828423625521,-4.476030322066484,27125
4.287022063531048,-8.221174183510092,49261
2.3997223658712374,-9.603759726273033,48028
-0.2113915107591983,-9.886962460935214,25878
5.5197573067012256,1.681146691441715,48960
6.380537876381419,-9.129671251315328,38650
3.835216825018136,-10.742140534839185,31679
-2.217389844884068,-9.495851685815028,63350
7.897518134847428,-4.101671061851857,43265
6.151466474580273,-8.198755763590608,51459
-5.186651911198565,5.319434272672573,117011
8.37714499638623,-0.13469126994955857,117039
-2.2789397614895894,-0.5678766447500674,116830
8.600560437436974,-0.7281780543781393,117603
-4.994690291198475,1.546394681692955,116259
4.546253775753324,6.539452018791585,115862
3.1876174594192532,-4.580330873409665,46672
8.521606351118574,0.36316336073708555,106611
7.5453393558167265,-0.7749924607400531,42332
-0.6514693628279399,-7.294307207510334,57546
2.523190376412117,-2.5071564292675688,102798
8.227032310151008,-4.357808876067586,58331
5.587339379114319,-2.7706216970461917,33563
7.01801054041099,-1.1241290116835883,66817
7.8120199197133875,-1.9895579684006435,43274
3.6647301154962246,-5.397965672466034,82406
8.513387150260264,-5.224306544729083,59742
-1.0630957094680853,-8.909378100839279,95016
-6.164636662454788,4.351885027673973,104692
-3.2347236015970693,-8.84371634176003,117589
-5.20680791324568,6.838909710101268,117791
-1.5902701498804206,-1.6939728830172545,116908
3.6606613905350542,1.7323661526987861,116409
8.276588948787523,-2.1354585805540762,116404
-10.490493972744577,7.69649914168345,120107
-5.821409684038237,-6.134526159835684,116722
-4.381666905898523,-6.618434642630314,117509
4.390139336284641,-2.08507048897871,117802
-2.5365403362296655,-8.506806512217807,117665
8.26785842322646,-4.275038431958042,67992
6.616421823562853,-2.4622495185639823,70707
-5.009009786197994,-6.704401171966571,66808
-2.943987004138814,-8.807202335488693,95159
2.343618195375754,-10.474983934049934,79470
7.497864437870225,-3.615807062235517,59243
2.7957622368575086,-9.899284676139812,61418
-1.2343264288043563,-10.902753616575218,46912
3.489760843756744,-6.121138536185656,92890
-0.25140500206045235,-11.595337982572593,105236
0.3467598646680656,-10.143335028973402,91763
7.550897971939446,3.7434923007018353,98627
-4.826639105600891,-4.090575839139088,103772
8.260442598423928,0.8753580112176723,101761
-0.773965477202567,-5.442036430769004,104036
2.2498263138424295,-9.627527155762447,104348
8.008937675113156,-5.636956210792017,84707
3.3701995233488113,-7.3229331899807,83866
-1.517674857329783,2.446315815990734,99371
-5.263639680749973,-6.784686361576272,92099
2.4859437646426183,-10.022956655792235,44081
-0.026577092130152052,-9.368485403002456,116378
4.0074725668158235,-2.45425826527136,117318
8.109974770086719,1.0738847994842153,72081
3.1476219239381473,5.639457655356629,101775
1.0206646987791874,-6.327094458304172,96754
7.5744952641190295,3.8955617400415288,80749
-1.6016219706791393,-5.601841498537081,82340
-7.060036260830866,-4.6384623473629665,82533
9.199601404499067,-5.41907349510033,71853
-2.6809437800865292,5.225243696065475,115610
5.741220437776386,-5.437368181704495,101700
9.215119101191421,-1.0739796418797507,116209
7.496653359450056,-6.6360100094792385,97937
6.502823225595129,4.876973091354124,105488
-6.5403739867021065,-3.810203921304627,102370
5.5985449708469295,-11.04512015899147,100332
5.86780551656093,-11.30992015495205,73486
7.220908437769416,-9.45704300798798,80684
7.955136849041096,-5.214362280575846,93779
5.949163957094756,-7.7960248530796274,82971
4.543081323081329,-8.640373765392296,90605
7.146432251872696,-9.225928460736098,60196
5.204001453831269,-11.260721221720614,50083
6.217717009970162,-8.376508841063078,56172
1.2035537521700082,-10.915486919320882,66921
6.080746924093101,-9.602393882096106,56592
4.699353665526112,-9.72610526021057,78788
4.991984051924114,-10.340271332771493,64116
6.495481029973737,-8.571154297233434,86190
4.753255953339534,-7.529517184465071,93191
6.362747919001758,-10.646484728037567,99685
1.692484932713605,-11.047176084909466,78748
5.80958144277412,-9.809354360841484,89881
4.44116828956083,-11.941169734678006,54215
7.04814931441671,-5.683045189614617,80455
6.161417093419903,-11.273898987442942,71562
3.083489821090572,-10.993330598494923,93058
5.907561424217587,-9.319704508443847,86879
3.540852437530422,-10.033929816984488,81398
5.239911392077695,-9.646009596479866,75686
8.972072053270757,-4.72180822209937,86197
4.464340931829465,-9.329850050235164,82096
4.795345256762402,-10.301773723767292,70735
-0.7050588555738642,-8.438910613950648,88247
7.538169987393383,-4.794987912565583,103873
6.5892537193780365,-6.812665619249826,97441
0.711177600634641,-8.448092058617265,100150
4.018276640607363,-11.401793174774678,97165
6.308335671957072,-6.319995429252715,61722
-2.2181291790988262,-9.851236948301038,52311
5.659278759066733,-7.950965688100878,50212
-1.1689755792040242,-10.910729170630306,71315
5.5697258822244065,-8.947995043336498,40897
5.085537617051688,-10.945599560251775,81505
5.991601307754179,-8.185496540437613,92005
6.855286636387354,-5.783185568060086,92991
5.237089515836674,-8.463818747744348,57115
2.244280045195306,-10.988561917042821,77416
8.162198556068711,-4.144100011205567,107048
4.704672383488292,-8.768918757700826,105695
-1.9237785667399931,-10.220242429686985,56218
9.018839790840495,-6.795003241699753,88763
6.207826375513459,-6.409532180352327,101921
8.963629316829595,-3.9709226079086224,66206
6.739920387978496,-7.902805294288687,94625
3.5085346694298987,-3.1084281318610096,91203
3.348313990758539,-10.127641264352894,61512
9.09952751557436,-5.107088105106696,72431
5.867810728132183,-6.037894562275224,102536
8.042196484970866,-7.87884988070471,32553
7.976341156097855,-3.7346370671159668,32455
4.512675404457099,-8.381398479800035,44706
4.483860501749201,-7.423606287394013,52618
1.9747618865262264,-10.17835382250685,88258
5.548500478680461,-7.527244830703468,97576
8.648423355077712,-5.1238056778719745,83987
9.312290927932155,-0.830846855489318,96332
-4.118244729009013,-7.783833570482626,91867
5.03666437530296,-8.524781577078272,84503
2.1243946249162176,-9.703807501962363,87553
3.003666365879646,-6.72794888533886,49223
3.0999683237939366,-8.146313111272708,64115
2.843929473547908,-10.34023353219195,87884
6.758056673060821,-6.099836156711624,98635
-4.974252379665314,-0.9416612116420777,103644
1.1540628410767624,-7.077000824014593,82010
-2.8287091502469357,-8.490668672508326,56869
-2.263118928142999,-7.465359881348057,103874
-6.126677205038182,-1.6284247462007795,103919
-3.034746321373952,-6.818029272388064,101540
-1.180053580555669,-6.482564441272583,74285
-3.0170730084507764,-7.817487134933757,87800
-2.8881058392405223,-7.82702685042045,75005
0.7803305755808613,-5.565710585578854,117731
2.035462164222737,-9.264543591998104,117666
1.6094240131999673,8.440586930592708,116705
-8.746645410564154,3.0326269229151137,117372
8.315028992010708,-5.252184854830426,117477
1.7029360976641539,6.932038269434819,115433
-2.505162884363563,-3.426630519472965,99423
0.991525759857165,2.4822754247970003,79945
4.660747193947151,-1.2569160056144555,102975
-3.3707929884291663,5.36077251070398,98382
1.4300525878327306,-7.3283120516085125,84726
0.9270906914127253,0.20695121294724617,88170
6.237057554921441,-1.603523866714171,92007
8.435718971684693,2.2795659366559,103776
5.027890198478833,0.338327728623723,96487
7.364663483645247,-3.6260452449965896,77631
0.2721175124524525,10.244943431894207,84021
-2.7212734399953056,4.505337348505702,100114
-2.495791309040122,0.06356379968516557,105690
1.7429171809477357,-9.00474116664457,73195
-6.692005214542609,0.3681891699326929,77766
-8.516247292434523,8.965672181495457,85750
1.6779915805446401,3.674007611765486,116996
3.9879519681516498,-2.379169694511756,115906
-5.378891635211013,-6.877263480261448,116695
8.649050653595465,-3.444411312768121,93822
8.14542657027596,2.3425725276902654,116999
-1.752581935509233,-6.447724960016721,117571
2.21108737941578,-6.899822777010602,104691
-0.5942559068880654,3.6143846697697404,116250
-6.79847952191353,4.699871885756585,120390
-3.9375798007521277,5.3983567418025595,119664
-5.731128190378744,1.5162472371707176,118928
8.499243816572799,1.3646426130492177,119937
-4.960133985568746,-3.3090729254830022,118548
-7.998986446131993,-1.4974041174051287,120434
4.792968614875358,-7.501614414238825,116922
1.181640395289626,-3.3766287386121694,120036
2.5632815349753115,-9.036494032704239,119008
3.782706109379221,-1.656695314311373,119951
-4.424600714006718,1.9360535524493663,120053
-7.216942558864236,-4.66869603402421,119528
3.4171917718803755,-6.159839776217097,120094
-3.390741172407898,1.287631546517015,118972
8.098398355966633,-2.9244498472840257,118829
-3.957547081250231,9.938204497415532,120389
7.067878811776201,3.4402587178501016,118623
-7.213098616861157,6.607536058022614,118615
4.1930500314107055,1.4130511411431794,118655
-3.514788297956797,-3.657198485038555,118771
6.541969374914735,-4.359356067902501,119116
4.22159909863415,7.766959456626771,119578
-2.1172215951197035,0.6159139081932355,119567
-1.803623894017892,-2.2020447294489705,118880
-9.669471906467129,8.049741109141522,120179
-8.418262181289155,-1.8319325464354745,117724
-8.182647782862816,8.991505790455644,118688
8.051344035099026,-3.5841996032617516,119282
7.719966588141967,3.6350051425899665,119738
8.159816487575686,-6.0362577566323825,57345
-0.3316271705165815,-4.220227801836961,119094
5.861953587797081,-1.7996868624098483,119654
3.122434259336381,8.625680979610074,120133
3.194171378809144,-6.7196667062717665,118884
-0.9731309515582554,1.79705597375801,119173
5.144779039401344,0.33532711998679404,82198
-0.8452941280928709,-2.9636963662352245,118887
-5.175260247760706,-2.8518926070618917,119081
-6.309145417740991,6.245709437636465,120177
2.094454428596136,9.401131073921611,118570
-4.194424995340547,8.429564361952945,119896
-2.060273302330187,-3.3515607484394323,118883
-7.837153316610415,9.99794433488923,120207
-6.799290446767466,1.949222849421534,119675
-4.637426496432847,-1.2047920204664044,118571
-1.6484009381246598,-3.087893003767737,118531
0.9818807128630769,-6.861751840197216,99810
-1.8472396499191783,-10.213413472370657,119488
3.7898993726419543,-4.953742483539872,120102
-2.823340996085093,-1.3523581353570782,119468
-9.035207853766543,1.1381112916232359,120524
0.6063957008270761,-8.488082087989453,119174
-6.6882059437841725,5.364008246357393,119123
-5.583678725096505,-5.290688762862749,120399
8.126942768929927,-1.3128758274868395,119349
4.170848496257448,-1.4474281697418812,118842
4.794823824391243,-2.665084966950467,119164
-7.2833290463849,2.1404718366947915,119345
-0.08763825537196643,-7.1315728890444765,118971
-5.602095058484329,2.0919081034655274,119906
2.767123812954488,1.0119073942321408,119324
1.0174758969519615,-8.553014576677242,119177
-7.1328849687394955,0.17823905708753301,119210
-5.868485691082728,-5.1264660857132505,83131
7.245907080721756,4.45199570889352,118689
-1.3785541419402882,2.634807963714428,119592
4.0114346717036575,7.727397978174344,119832
8.318510348216146,0.9129868761416435,119978
7.331113894159047,-6.846429696312279,118749
-0.5198341846097977,-6.022580597707673,90329
-2.539266330343215,-5.20073881898236,120201
8.81828555935477,-2.438482008955512,107282
7.975992421944238,2.005130354903289,120148
-4.695263766902426,12.89683449453884,119707
6.809777370602272,-7.4336453756007534,120382
-4.928181868715082,-0.48341163489021527,119395
5.437345915163958,-6.633357315524638,118617
-0.5538027212186796,-1.9396975468938826,120483
-3.1369981190811767,3.7682344463262885,118583
-3.9492173315134296,-7.2980656711053555,118607
5.638474403371793,-4.801582265802398,118954
0.6769010684659723,8.448471261690658,119137
2.784515543237802,8.082834929848218,119142
7.447890209282588,-8.639808416495887,119217
-4.384589968219558,8.317648915009778,119303
7.387146470891995,4.237560685148615,119668
6.070765038847837,4.611479656044465,119715
-3.2119740104544787,1.1986877258770248,120082
8.538859917219135,0.24390058846810914,120255
10.655604238195926,-4.588371584829114,120338
-3.07003126971938,1.8362319534237574,120347
-0.3555025845386209,1.9625290031790492,119925
8.843711112119873,1.6692814708737602,119314
0.14720734620585366,-7.659471974101219,119396
7.959286926459786,-0.6937949526926569,119485
6.90295816867118,-8.587175935392708,118715
6.891931238691216,3.140724793364948,119223
-4.685803534246427,-6.546140557314941,120885
0.9420723433246648,-7.402120677708426,118929
-6.0266749486240165,3.50938841930192,120696
7.651415705805628,3.961584060353834,120693
-3.8478247764410147,-8.314379708305124,120122
-6.025178611214416,9.097787527809244,120185
-2.839807664221779,3.181791659418597,118956
-5.075095289195018,0.3731960423097587,120008
4.096181063121568,7.821175676605148,119784
-1.7511040341590418,8.09509996785074,118747
7.602385484005408,2.860712442798453,120888
-6.54494477189083,1.0547486711030425,120184
5.4495767773460955,-4.3700588465459544,119822
-4.898459581163087,-3.979666211642093,99939
-4.482600759144453,-1.1108121439930017,120873
4.4433221829656695,6.480356492692687,120769
-2.572900618428401,-2.0271458502968134,120890
0.03663913210101487,6.809924973693763,124179
3.1755693712621276,8.139951504281873,120772
-5.159299578945765,11.988050925358735,120645
-3.6817867025993603,8.229903588387108,120738
-0.38946768026739365,-6.566851361237837,120176
2.0174337381648493,-1.9619747917589372,120632
-4.65590540412273,-6.701680296989715,124718
-2.498328173805486,2.1724625992885502,120906
-8.682847758616466,15.132559636740565,118577
2.6366483468803796,3.089627218444206,117786
-8.344193288777094,7.8972841163384935,120841
0.8432206339475204,3.352981408088146,120609
-4.023066088487685,1.1857342545590395,120647
2.594822985537466,8.596179045770317,120531
7.295062189008228,-1.5299218830398238,120800
-6.340254336517892,4.831304339583489,120685
2.575571170090156,0.8230004731254822,118798
5.787627274382572,-4.114728372299549,120669
1.3814855028765956,3.5837346539611343,120777
-5.494337330532999,-2.719314501941454,120787
1.5910860092096284,6.942065312501395,120828
1.8990544113083743,2.1681112705327017,127723
7.07841469654089,-6.98606253701144,118849
7.436740693502598,-6.021784062628999,120762
-3.284404102902304,-3.8056758712284315,120902
2.9357549056455796,9.060383872537187,118998
0.1752969343507072,-1.947155033086166,120780
8.237736634225044,-3.945275834677279,118789
-4.093646764662158,-3.519732653542822,120591
-1.2615073598881903,0.13860547389154254,122151
5.610324179839989,4.180885914185645,122718
0.3709290501724409,-6.600787666520267,138704
-6.62408712603212,-5.502290544074528,129387
-4.234019481997061,8.889793265405299,19729
-6.766697266284746,-5.447956212057255,22958
-7.033051452913097,8.856784571005617,23876
3.9797252826103495,-5.4762501566159845,26752
8.204939728689927,-4.0491947356260365,30993
3.002030732041825,-5.2019268226498845,33729
-5.511694849303005,-6.88327920553869,35093
4.498218678873356,-8.191418885636008,37884
5.059106942731548,-8.975495756404559,36868
8.867059085319646,0.4901868938430266,39416
8.507979414399616,2.3516675924414177,44672
-0.33356455564078535,-8.993818884104332,45793
6.608427957909141,-9.682375867487215,47296
1.9174060788911829,-8.355266656731315,48356
3.2272327429545085,-5.784406844682237,55614
3.886073946057786,4.282839970077319,57590
7.83422509664002,-6.351635642712618,60665
8.021300008664644,-6.164879772218071,61811
3.289392242213806,-5.73991069794516,63385
0.27752605581230433,-9.760341206439895,64665
-1.1815932761210073,-8.396252791001348,67116
4.632924783620793,-8.581521265697303,75148
-0.5234992909283318,-9.89919428844722,79417
-4.159562463829765,-7.834641933165411,82158
9.208077333269983,-1.0016893567335468,89755
5.920967554786272,-7.392361308602546,93389
6.319532423434528,-8.125491910285055,95953
-3.581720853090144,-8.286657854114688,97239
5.904564498258986,-0.18477511718765538,87995
7.3387153737671795,-3.1891510049527985,91369
6.987166345597987,-7.0457832592588385,88847
-8.889872425675565,0.3914870274474322,89686
